,Mouse,Group,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,Mouse39114,group_1,0.017443984746932983,0.015004456043243408,0.020883681252598763,0.025812627747654915,0.01898878812789917,0.00576065992936492,0.034266915172338486,0.049864232540130615,0.10812389105558395,0.005917564034461975,0.026281660422682762,0.029623493552207947,0.0010784997139126062,0.010288992896676064,0.07066813856363297,0.05786560848355293,0.029879078269004822,0.0919007956981659,0.04261774942278862,0.015449701808393002,0.03711772337555885,0.004724660888314247,0.07522770762443542,0.042678430676460266,0.0037153547164052725,0.005999014247208834,0.038146547973155975,0.02713017351925373,0.042156755924224854,0.029017988592386246,0.025052350014448166,0.11101871728897095,0.09119126200675964,0.03633052855730057,0.06950831413269043,0.05640343576669693,0.026069076731801033,0.04223231226205826,0.03767228126525879,0.02926076017320156,0.026417044922709465,0.04227006807923317,0.04256653040647507,0.04340967908501625,0.046130016446113586,0.043955378234386444,0.035448841750621796,0.05743841454386711,0.03817717358469963,0.06788314133882523,0.058434952050447464,0.05639989301562309,0.03874946013092995,0.07377206534147263,0.10144992172718048,0.029397843405604362,0.018416406586766243,0.08326897770166397,0.025021618232131004,0.005946938414126635,0.07152695953845978,0.032200947403907776,0.0731494128704071,0.07316663861274719,0.09011956304311752,0.07446132600307465,0.11036130785942078,0.06693737208843231,0.057210084050893784,0.04185407981276512,0.05190109834074974,0.06293148547410965,0.08438257873058319,0.08567846566438675,0.05955827608704567,0.10821807384490967,0.07595647126436234,0.07839225977659225,0.06849339604377747,0.02541465312242508,0.0056287082843482494,0.03252018988132477,0.045390792191028595,0.029176080599427223,0.021640529856085777,0.06981302797794342,0.12066171318292618,0.03401454538106918,0.11753575503826141,0.06896446645259857,0.10204870253801346,0.031204035505652428,0.06254038214683533,0.06948377937078476,0.03587041422724724,0.050796668976545334,0.10246791690587997,0.01831006072461605,0.041619084775447845,0.03402623161673546,0.08003166317939758,0.07067076116800308,0.08856836706399918,0.07111182808876038,0.06729913502931595,0.02787422388792038,0.05212991684675217,0.03144579008221626,0.11523047834634781,0.0568179227411747,0.019091961905360222,0.011856616474688053,0.04588216543197632,0.022477930411696434,0.017745012417435646,0.03490634635090828,0.03977862372994423,0.07750294357538223,0.05170632526278496,0.08021508902311325,0.056573718786239624,0.032183922827243805,0.04297317937016487,0.04618891328573227,0.0327666737139225,0.03136125206947327,0.04270939901471138,0.041793882846832275,0.035124026238918304,0.03867679461836815,0.0077693467028439045,0.04101484268903732,0.030107250437140465,0.08115719258785248,0.017451390624046326,0.07932084053754807,0.05399862304329872,0.02565552107989788,0.033533066511154175,,0.029469070956110954,0.04867631569504738,0.0434742234647274,0.03136801719665527,0.019838625565171242,0.033528704196214676,0.09016203880310059,0.04428159072995186,0.034660257399082184,0.04140434041619301
1,Mouse39121,group_1,0.04867209121584892,0.09326449036598206,0.0485079251229763,0.0855838805437088,0.06168442592024803,0.08195479214191437,0.003024048637598753,0.027548398822546005,0.06445864588022232,0.07963655143976212,0.06728500127792358,0.03648128733038902,0.0703120157122612,0.03157811611890793,0.06414324790239334,0.04814506694674492,0.06396592408418655,0.04816284403204918,0.013231072574853897,0.027260566130280495,0.01907934620976448,0.0269918292760849,0.07767170667648315,0.0129020307213068,0.026180293411016464,0.05404410883784294,0.05355317145586014,0.0765327513217926,0.050902899354696274,0.06234193965792656,0.013352807611227036,0.06339648365974426,0.11104695498943329,0.07283597439527512,0.0637139230966568,0.1009361669421196,0.09973131120204926,0.08275633305311203,0.09742999076843262,0.11662697046995163,0.14380565285682678,0.10030701756477356,0.0835619643330574,0.03599146753549576,0.04903937503695488,0.020314648747444153,0.05264739319682121,0.08935946226119995,0.04371598735451698,0.06824246793985367,0.05686183273792267,0.1047138050198555,0.02732362039387226,0.022675389423966408,0.05578727275133133,0.0976734310388565,0.07237637042999268,0.06457357108592987,0.031245402991771698,0.010014877654612064,0.006227354519069195,0.011874062940478325,0.020716534927487373,0.0748983770608902,0.07700596004724503,0.0864572525024414,0.02290482260286808,0.057187069207429886,0.047182999551296234,0.06879880279302597,0.09533384442329407,0.034991879016160965,0.06694448739290237,0.07008998095989227,0.0967230275273323,0.08128422498703003,0.06078648194670677,0.008668246679008007,0.08014657348394394,0.05297774821519852,0.03610258921980858,0.09424687176942825,0.0818178653717041,0.06010737270116806,0.046518970280885696,0.04648401215672493,0.05001029744744301,0.07360400259494781,0.028157968074083328,0.046427518129348755,0.0769355446100235,0.06125316396355629,0.09420131146907806,0.09002252668142319,0.10634443163871765,0.05558774992823601,0.03341527283191681,0.031212758272886276,0.07701330631971359,0.0575663261115551,0.1004411056637764,0.005272928159683943,0.06473752111196518,0.05982958897948265,0.04584367945790291,0.0045393663458526134,0.09479106217622757,0.03483439236879349,0.036802489310503006,0.104788638651371,0.07435721904039383,0.027179302647709846,0.05765281245112419,0.03227755427360535,0.03440944105386734,0.05407708138227463,0.05211319401860237,0.0721830204129219,0.01968180201947689,0.09089341759681702,0.0662819966673851,0.06780710816383362,0.005817456636577845,0.050377007573843,0.08082430809736252,0.022529732435941696,0.03349025920033455,0.027298619970679283,0.06781550496816635,0.05641185864806175,0.07620380818843842,0.06678875535726547,0.018245767802000046,0.031925350427627563,0.04143281280994415,0.018757645040750504,0.07704620808362961,0.046153225004673004,0.060249149799346924,0.021874502301216125,0.045002132654190063,0.007663541007786989,0.05241731181740761,0.0493776910007,0.033460307866334915,0.04762828350067139,0.02452424168586731,0.01718408614397049,0.017935315147042274,0.018983468413352966
2,Mouse39124,group_1,0.05363110080361366,0.0382966622710228,0.03190680220723152,0.04583030194044113,0.017500676214694977,0.003984431270509958,0.07391547411680222,0.08389481902122498,0.02398606948554516,0.03977636247873306,0.015084107406437397,0.03100426308810711,0.015300175175070763,0.007141523528844118,0.029774468392133713,0.028109818696975708,0.0359598845243454,0.07950164377689362,0.07260937988758087,0.060325466096401215,0.021402159705758095,0.009009004570543766,0.05129918456077576,0.0530269630253315,0.04076291620731354,,0.03732392191886902,0.057511668652296066,0.05633839592337608,0.027600320056080818,0.054111283272504807,0.05674634128808975,0.060192786157131195,0.10076236724853516,0.0874268114566803,0.10387249290943146,0.03707918897271156,0.10056993365287781,0.0899498388171196,0.09640032052993774,0.0885450690984726,0.07949358224868774,0.10305122286081314,0.1205490455031395,0.08389746397733688,0.10516136884689331,0.10494726896286011,0.13032373785972595,0.09017571061849594,0.09940600395202637,0.0671137273311615,0.11566101014614105,0.0694190040230751,0.07960861176252365,0.0645248144865036,0.14046218991279602,0.09963207691907883,0.06810614466667175,0.09820888936519623,0.09435992687940598,0.049725744873285294,0.0752105638384819,0.10509834438562393,0.11109838634729385,0.02092292159795761,0.0744524896144867,0.13404254615306854,0.08704012632369995,0.09355246275663376,0.11775574833154678,0.07380606979131699,0.09352531284093857,0.07122158259153366,0.12667572498321533,0.055654387921094894,0.12482285499572754,0.0954183042049408,0.06095072627067566,0.019729429855942726,0.03936063125729561,0.04809044301509857,0.050456613302230835,0.06192933768033981,0.09832579642534256,0.06875436753034592,0.12460651248693466,0.07674406468868256,0.08263520896434784,0.09903959184885025,0.1076059490442276,0.08276239037513733,0.09349075704813004,0.026548996567726135,0.03460022062063217,0.09423685818910599,0.0642474815249443,0.002490901155397296,0.05846647918224335,0.025156812742352486,0.08879370242357254,0.06126504763960838,0.09377211332321167,0.04621689021587372,0.08569049090147018,0.10887965559959412,0.07258830964565277,0.08608140796422958,0.09244511276483536,0.11570463329553604,0.07671783119440079,0.11164590716362,0.08551757782697678,0.0649079829454422,0.11682131886482239,0.033720262348651886,0.06548409163951874,0.06383416056632996,,0.07912038266658783,0.02606242708861828,0.020289260894060135,0.08967242389917374,0.03560887277126312,0.04311332851648331,0.054222773760557175,0.05011335015296936,0.04945164546370506,0.07576002180576324,0.05394068732857704,0.04862721636891365,0.04077664390206337,0.06585413217544556,0.026349471881985664,0.09638796001672745,0.049429841339588165,0.031674742698669434,0.050296541303396225,0.025677695870399475,0.08445410430431366,0.07607121020555496,0.06819210946559906,0.0777343288064003,0.10884510725736618,0.07213012874126434,0.09226082265377045,0.07747633755207062,0.07878509908914566,0.020804641768336296,0.04086161032319069,0.06027825176715851
3,Mouse39133,group_1,0.06424933671951294,0.05707738175988197,0.010484680533409119,0.024295015260577202,0.00957348383963108,0.028006620705127716,0.04280614107847214,0.040686678141355515,0.005663302261382341,0.007965270429849625,0.03558320924639702,0.00608140230178833,0.047111716121435165,0.047409553080797195,0.0630766898393631,0.05149459466338158,0.024379532784223557,0.05995897948741913,0.07729942351579666,0.05453051999211311,0.0013669169275090098,0.028912728652358055,0.04503661021590233,0.039948876947164536,0.031941670924425125,0.043281085789203644,0.0750366747379303,0.037303704768419266,0.06668245792388916,0.06676937639713287,0.02630460262298584,0.026462620124220848,0.022050097584724426,0.04267330840229988,0.03185708820819855,0.002926043700426817,0.07580848038196564,0.08851810544729233,0.019189873710274696,0.10166964679956436,0.07481400668621063,0.047529999166727066,0.03248817101120949,0.061288367956876755,0.0719873458147049,0.05371273681521416,0.04445289075374603,0.06096506863832474,0.031573858112096786,0.06686878949403763,0.050025951117277145,0.07323595136404037,0.0165848545730114,0.04209257662296295,0.05731648579239845,0.04001110792160034,0.0772184282541275,0.0742977038025856,0.04899931699037552,0.04862406849861145,0.031047994270920753,0.03003726899623871,0.08473634719848633,0.04287150502204895,0.049460519105196,0.04137809947133064,0.07102174311876297,0.03337866812944412,0.12356636673212051,0.05428561195731163,0.06833411753177643,0.0573422834277153,0.05515070632100105,0.03643700107932091,0.03217161446809769,0.05142379179596901,0.07911209762096405,0.01834387518465519,0.073002889752388,0.06184373423457146,0.03835580125451088,0.0487525537610054,0.09966251254081726,0.04695023223757744,0.056430455297231674,0.03382047638297081,0.040950171649456024,0.047667477279901505,0.025820527225732803,0.03296574577689171,0.05416987091302872,0.034564077854156494,0.02094317600131035,0.0819818302989006,0.07998649775981903,0.07597525417804718,0.06828422099351883,0.03473972901701927,0.031238289549946785,0.03507877141237259,0.06691814213991165,0.09827238321304321,0.04224717244505882,0.06411552429199219,0.08761979639530182,0.08998021483421326,0.06393121927976608,0.018728630617260933,0.01202751137316227,0.04881647601723671,0.022944049909710884,0.039456114172935486,0.06229764223098755,0.07895146310329437,0.023242255672812462,0.03503511846065521,0.052119504660367966,0.06252485513687134,0.06407434493303299,0.06571172177791595,0.06922542303800583,0.10651632398366928,0.017336566001176834,0.02931935340166092,0.07203063368797302,0.008855326101183891,0.061538517475128174,0.056820161640644073,0.01493305154144764,0.0841391459107399,0.027068648487329483,0.09244422614574432,0.03383420407772064,0.0462360717356205,0.05928065627813339,0.05612418055534363,0.054070670157670975,0.08538943529129028,0.08643051981925964,0.0765824243426323,0.04069299250841141,0.08563622832298279,0.029607797041535378,0.08986721932888031,0.03394670784473419,0.042160503566265106,0.04098658636212349,0.0380612388253212,0.08124320954084396,0.0629803016781807
4,Mouse9001,group_1,0.02174472063779831,0.023372748866677284,0.061104752123355865,,0.04545551910996437,0.0032180568668991327,0.004326315596699715,0.04725120589137077,0.025105765089392662,0.025054065510630608,0.08364774286746979,0.005216457415372133,0.021618835628032684,0.018010860309004784,0.025394795462489128,0.013719439506530762,0.007901588454842567,0.03149333968758583,0.07760581374168396,,0.062257423996925354,0.030525285750627518,0.03243939206004143,0.011886993423104286,0.02306089736521244,0.017737919464707375,0.001241442165337503,0.0035896238405257463,0.030623454600572586,0.01897735521197319,0.08631368726491928,0.05833816155791283,0.06859861314296722,0.03130090609192848,0.03883807361125946,0.010216834954917431,0.05245281383395195,0.0147103788331151,0.05397407338023186,0.013736913911998272,0.09459934383630753,0.049335021525621414,0.05554354935884476,0.06466208398342133,0.03481613099575043,0.0409809872508049,0.015661602839827538,0.024373257532715797,0.06613229960203171,0.07332205772399902,0.019284987822175026,0.049674034118652344,0.042515113949775696,0.07602569460868835,0.06863526254892349,0.08566946536302567,0.0022438005544245243,,,0.06601990014314651,0.05281867831945419,0.03748565539717674,0.07063667476177216,0.02461851015686989,0.06229100748896599,0.035282477736473083,0.061168279498815536,0.06542591750621796,0.013066187500953674,0.001636969274841249,0.028638051822781563,0.03665918484330177,0.06992996484041214,0.04428482428193092,0.04570767655968666,0.05443958938121796,0.04573226720094681,0.017978696152567863,0.057355571538209915,0.02595457434654236,0.01695151813328266,0.010402523912489414,0.03857830911874771,0.0699261948466301,0.02419871650636196,0.0380648635327816,0.042584098875522614,0.01718214526772499,0.018880754709243774,0.043691907078027725,0.030931126326322556,0.026593176648020744,0.07231134921312332,0.02595050260424614,0.07977443933486938,0.032590825110673904,0.016287025064229965,0.09229668229818344,0.003358410904183984,0.01859680935740471,0.035311825573444366,0.09134193509817123,0.02415013499557972,0.05786272510886192,0.07460742443799973,0.019374262541532516,0.0324808731675148,0.0022913855500519276,0.044119350612163544,0.02698964625597,0.02427602745592594,0.057899463921785355,0.04962807148694992,0.009183196350932121,0.04876374080777168,0.03445359691977501,0.03934260830283165,0.001641075243242085,0.0177560206502676,0.005464781541377306,0.06009236350655556,0.010621421970427036,0.06959042698144913,0.05262451246380806,0.04684991016983986,0.015907688066363335,0.0050674919039011,0.011792248114943504,,0.024203002452850342,0.04750816896557808,0.08885534107685089,0.0009666343103162944,0.05420158803462982,0.003509207395836711,0.021705815568566322,0.07425182312726974,0.00559657858684659,0.05418930947780609,0.04660560563206673,0.006474158260971308,0.06846369057893753,0.02915504202246666,0.006966760847717524,0.0027134420815855265,0.021217817440629005,0.054162077605724335,0.009573751129209995,0.03699718043208122,
5,Mouse9011,group_1,0.055740151554346085,0.008236785419285297,,,,,,0.061901938170194626,0.03780580312013626,0.06018011271953583,0.034206192940473557,0.026353849098086357,0.025884399190545082,0.0902012437582016,0.033589769154787064,0.026870446279644966,0.03923933953046799,0.04060181975364685,0.029338248074054718,0.03780270740389824,0.000683148333337158,0.01741325482726097,0.07155503332614899,0.0028729464393109083,0.025379078462719917,0.022869599983096123,0.07188605517148972,0.05447210371494293,0.05145411565899849,0.045979734510183334,0.043739061802625656,0.03573682904243469,,,0.041592590510845184,0.03661198168992996,0.10844026505947113,0.036800567060709,0.08183711022138596,0.047317348420619965,0.04843967407941818,0.09061018377542496,0.013811995275318623,0.047871798276901245,0.0755653977394104,0.06924422085285187,0.05176728591322899,0.07921533286571503,0.09526954591274261,0.0701802521944046,0.10276760160923004,0.015192162245512009,0.08536134660243988,0.10878854244947433,0.06285297870635986,0.03791378065943718,0.05604559928178787,0.08465365320444107,0.10319819301366806,0.07113459706306458,0.059486281126737595,0.05426668003201485,0.03210662305355072,0.1004406064748764,0.059275686740875244,0.07670694589614868,0.05922500416636467,0.07602844387292862,0.0645282045006752,0.09775599837303162,0.06704449653625488,0.024678513407707214,,0.04542742669582367,0.03072807937860489,0.025262337177991867,0.053772639483213425,,,0.1149679496884346,0.05342667177319527,0.10376866906881332,0.026500068604946136,0.012465473264455795,0.0416145958006382,0.10207248479127884,,,0.028444863855838776,0.11624587327241898,0.029876448214054108,0.051642876118421555,0.05209469795227051,0.017551051452755928,0.04135149344801903,0.043620552867650986,0.02934258244931698,0.02773248963057995,0.049676671624183655,0.04576575383543968,0.049056537449359894,0.03653063625097275,0.02254248782992363,0.03290630877017975,0.023234307765960693,0.060551583766937256,0.04436993971467018,0.035983528941869736,0.01355576328933239,0.08549022674560547,0.050838131457567215,0.010783595964312553,0.03978621959686279,0.03836977481842041,0.06030268967151642,0.07261088490486145,0.044044364243745804,0.05457828938961029,0.03695227950811386,0.058365192264318466,0.006962061394006014,0.036926593631505966,0.05026348680257797,0.004785599187016487,0.00706916768103838,0.10089229792356491,0.06928811222314835,0.04378439858555794,0.01726793311536312,0.04179868474602699,0.04004642739892006,0.05512700602412224,0.0802164226770401,0.013089396059513092,0.041102755814790726,0.08202599734067917,0.020799096673727036,0.009325302205979824,0.06315149366855621,0.0354885533452034,0.024678874760866165,0.06599623709917068,0.01290768664330244,0.07999683171510696,0.01140589639544487,,,0.016945980489253998,0.04229799658060074,
