scores,y_mouse,y_expDate,y_time,y_flx
16.734999,Mouse99003,072321,1801,1
10.221309,Mouse99003,072321,1802,1
3.7283552,Mouse99003,072321,1803,1
8.910464,Mouse99003,072321,1804,1
11.867174,Mouse99003,072321,1805,1
2.9674294,Mouse99003,072321,1806,1
12.281803,Mouse99003,072321,1807,1
10.234976,Mouse99003,072321,1808,1
11.390291,Mouse99003,072321,1809,1
10.3028345,Mouse99003,072321,1810,1
6.8207393,Mouse99003,072321,1811,1
13.861084,Mouse99003,072321,1812,1
10.218747,Mouse99003,072321,1813,1
10.251696,Mouse99003,072321,1814,1
6.0226984,Mouse99003,072321,1815,1
14.542803,Mouse99003,072321,1816,1
11.349023,Mouse99003,072321,1817,1
10.279384,Mouse99003,072321,1818,1
12.779358,Mouse99003,072321,1819,1
11.453405,Mouse99003,072321,1820,1
7.8055196,Mouse99003,072321,1821,1
9.223746,Mouse99003,072321,1822,1
5.9629865,Mouse99003,072321,1823,1
8.509462,Mouse99003,072321,1824,1
10.689775,Mouse99003,072321,1825,1
9.044747,Mouse99003,072321,1826,1
9.304693,Mouse99003,072321,1827,1
11.128668,Mouse99003,072321,1828,1
8.759097,Mouse99003,072321,1829,1
11.627278,Mouse99003,072321,1830,1
12.879766,Mouse99003,072321,1831,1
9.790719,Mouse99003,072321,1832,1
11.196043,Mouse99003,072321,1833,1
8.066655,Mouse99003,072321,1834,1
3.8192623,Mouse99003,072321,1835,1
7.8665657,Mouse99003,072321,1836,1
8.607638,Mouse99003,072321,1837,1
8.666425,Mouse99003,072321,1838,1
9.029771,Mouse99003,072321,1839,1
14.057707,Mouse99003,072321,1840,1
6.1465735,Mouse99003,072321,1841,1
5.696062,Mouse99003,072321,1842,1
5.682131,Mouse99003,072321,1843,1
11.516517,Mouse99003,072321,1844,1
10.110756,Mouse99003,072321,1845,1
10.103542,Mouse99003,072321,1847,1
10.25347,Mouse99003,072321,1848,1
7.771745,Mouse99003,072321,1849,1
13.254703,Mouse99003,072321,1850,1
10.551075,Mouse99003,072321,1851,1
9.359324,Mouse99003,072321,1852,1
8.545023,Mouse99003,072321,1853,1
7.647204,Mouse99003,072321,1854,1
7.189086,Mouse99003,072321,1855,1
6.6736755,Mouse99003,072321,1856,1
7.7852526,Mouse99003,072321,1857,1
11.977304,Mouse99003,072321,1858,1
7.5562773,Mouse99003,072321,1859,1
9.986062,Mouse99003,072321,1860,1
7.867701,Mouse99003,072321,1861,1
10.765748,Mouse99003,072321,1862,1
9.63629,Mouse99003,072321,1863,1
10.2866335,Mouse99003,072321,1864,1
11.564617,Mouse99003,072321,1865,1
9.166745,Mouse99003,072321,1866,1
12.022401,Mouse99003,072321,1867,1
4.7109356,Mouse99003,072321,1868,1
9.395605,Mouse99003,072321,1869,1
11.028018,Mouse99003,072321,1870,1
6.492707,Mouse99003,072321,1871,1
11.645071,Mouse99003,072321,1872,1
13.537828,Mouse99003,072321,1873,1
14.381418,Mouse99003,072321,1874,1
8.256164,Mouse99003,072321,1875,1
5.525883,Mouse99003,072321,1876,1
12.230112,Mouse99003,072321,1877,1
8.88592,Mouse99003,072321,1878,1
7.325197,Mouse99003,072321,1879,1
10.148881,Mouse99003,072321,1880,1
12.402932,Mouse99003,072321,1882,1
12.45892,Mouse99003,072321,1883,1
12.699247,Mouse99003,072321,1884,1
11.932231,Mouse99003,072321,1885,1
14.691921,Mouse99003,072321,1886,1
12.695799,Mouse99003,072321,1887,1
9.665967,Mouse99003,072321,1888,1
8.916248,Mouse99003,072321,1889,1
7.736365,Mouse99003,072321,1890,1
7.08989,Mouse99003,072321,1891,1
7.1355896,Mouse99003,072321,1892,1
13.275601,Mouse99003,072321,1893,1
7.892228,Mouse99003,072321,1894,1
8.229287,Mouse99003,072321,1895,1
10.631704,Mouse99003,072321,1896,1
10.103059,Mouse99003,072321,1897,1
9.536017,Mouse99003,072321,1898,1
11.746103,Mouse99003,072321,1899,1
15.05816,Mouse99003,072321,1900,1
10.077935,Mouse99003,072321,1901,1
13.145163,Mouse99003,072321,1902,1
10.71315,Mouse99003,072321,1903,1
10.48849,Mouse99003,072321,1904,1
10.85418,Mouse99003,072321,1905,1
9.753302,Mouse99003,072321,1906,1
12.034401,Mouse99003,072321,1907,1
8.415704,Mouse99003,072321,1908,1
10.479993,Mouse99003,072321,1909,1
8.180738,Mouse99003,072321,1910,1
8.115814,Mouse99003,072321,1911,1
9.2403,Mouse99003,072321,1912,1
8.116426,Mouse99003,072321,1913,1
10.100168,Mouse99003,072321,1914,1
6.8813457,Mouse99003,072321,1915,1
11.142084,Mouse99003,072321,1916,1
10.260134,Mouse99003,072321,1917,1
10.641811,Mouse99003,072321,1918,1
11.521724,Mouse99003,072321,1919,1
12.430768,Mouse99003,072321,1920,1
12.534194,Mouse99003,072321,1921,1
8.465325,Mouse99003,072321,1922,1
10.779202,Mouse99003,072321,1923,1
7.7864184,Mouse99003,072321,1924,1
12.360437,Mouse99003,072321,1925,1
12.024203,Mouse99003,072321,1926,1
9.8440275,Mouse99003,072321,1927,1
6.9153495,Mouse99003,072321,1928,1
7.188565,Mouse99003,072321,1929,1
10.037132,Mouse99003,072321,1930,1
8.184238,Mouse99003,072321,1931,1
7.21585,Mouse99003,072321,1932,1
13.997229,Mouse99003,072321,1933,1
8.707661,Mouse99003,072321,1934,1
7.4240646,Mouse99003,072321,1935,1
6.3771195,Mouse99003,072321,1936,1
11.560983,Mouse99003,072321,1937,1
13.036763,Mouse99003,072321,1938,1
7.4039044,Mouse99003,072321,1939,1
12.279114,Mouse99003,072321,1940,1
7.2708564,Mouse99003,072321,1941,1
8.6072235,Mouse99003,072321,1943,1
9.730386,Mouse99003,072321,1944,1
10.566788,Mouse99003,072321,1945,1
10.594823,Mouse99003,072321,1946,1
11.141723,Mouse99003,072321,1947,1
4.6245084,Mouse99003,072321,1948,1
5.008109,Mouse99003,072321,1949,1
7.9790416,Mouse99003,072321,1950,1
7.84972,Mouse99003,072321,1951,1
11.997551,Mouse99003,072321,1952,1
9.958281,Mouse99003,072321,1953,1
16.7311,Mouse99003,072321,1954,1
10.395286,Mouse99003,072321,1955,1
11.268886,Mouse99003,072321,1956,1
12.1416,Mouse99003,072321,1957,1
12.228634,Mouse99003,072321,1958,1
13.015401,Mouse99003,072321,1959,1
15.051606,Mouse99003,072321,1960,1
5.7882423,Mouse99003,072321,1961,1
12.2266445,Mouse99003,072321,1962,1
9.093762,Mouse99003,072321,1963,1
5.0066056,Mouse99003,072321,1964,1
8.713497,Mouse99003,072321,1965,1
13.37116,Mouse99003,072321,1966,1
9.797004,Mouse99003,072321,1967,1
6.497506,Mouse99003,072321,1968,1
10.35525,Mouse99003,072321,1969,1
10.011295,Mouse99003,072321,1970,1
12.421223,Mouse99003,072321,1971,1
12.18503,Mouse99003,072321,1972,1
14.713709,Mouse99003,072321,1973,1
9.413554,Mouse99003,072321,1974,1
8.902241,Mouse99003,072321,1975,1
9.300567,Mouse99003,072321,1976,1
9.945002,Mouse99003,072321,1977,1
6.2313395,Mouse99003,072321,1978,1
8.01186,Mouse99003,072321,1979,1
18.70533,Mouse99003,072321,1980,1
10.032353,Mouse99003,072321,1981,1
8.506171,Mouse99003,072321,1982,1
11.589067,Mouse99003,072321,1983,1
8.9805565,Mouse99003,072321,1984,1
9.796146,Mouse99003,072321,1985,1
16.242302,Mouse99003,072321,1986,1
11.491276,Mouse99003,072321,1987,1
5.9152107,Mouse99003,072321,1988,1
12.509986,Mouse99003,072321,1989,1
7.2467484,Mouse99003,072321,1990,1
10.969122,Mouse99003,072321,1991,1
6.905259,Mouse99003,072321,1992,1
6.3580337,Mouse99003,072321,1993,1
12.98225,Mouse99003,072321,1994,1
9.056197,Mouse99003,072321,1995,1
11.967016,Mouse99003,072321,1996,1
8.607025,Mouse99003,072321,1997,1
12.496346,Mouse99003,072321,1998,1
11.85413,Mouse99003,072321,1999,1
11.393864,Mouse99003,072321,2000,1
11.021015,Mouse99003,072321,2001,1
15.490822,Mouse99003,072321,2002,1
11.723515,Mouse99003,072321,2003,1
14.892648,Mouse99003,072321,2004,1
7.3018427,Mouse99003,072321,2005,1
9.962151,Mouse99003,072321,2006,1
9.343417,Mouse99003,072321,2007,1
11.129713,Mouse99003,072321,2008,1
9.430151,Mouse99003,072321,2009,1
10.34153,Mouse99003,072321,2010,1
11.3196745,Mouse99003,072321,2011,1
8.960718,Mouse99003,072321,2012,1
9.763098,Mouse99003,072321,2013,1
6.5716643,Mouse99003,072321,2014,1
12.722942,Mouse99003,072321,2015,1
10.9349985,Mouse99003,072321,2016,1
9.820269,Mouse99003,072321,2017,1
4.4379973,Mouse99003,072321,2018,1
11.137995,Mouse99003,072321,2019,1
8.761729,Mouse99003,072321,2020,1
8.088347,Mouse99003,072321,2021,1
10.364504,Mouse99003,072321,2022,1
10.079873,Mouse99003,072321,2023,1
12.797454,Mouse99003,072321,2024,1
13.400456,Mouse99003,072321,2025,1
10.292817,Mouse99003,072321,2026,1
11.169467,Mouse99003,072321,2027,1
8.656866,Mouse99003,072321,2028,1
11.147122,Mouse99003,072321,2029,1
8.921809,Mouse99003,072321,2030,1
8.663187,Mouse99003,072321,2031,1
7.6714296,Mouse99003,072321,2032,1
10.705893,Mouse99003,072321,2033,1
9.4906845,Mouse99003,072321,2034,1
9.282086,Mouse99003,072321,2035,1
11.206053,Mouse99003,072321,2036,1
8.853205,Mouse99003,072321,2037,1
6.757499,Mouse99003,072321,2038,1
10.857861,Mouse99003,072321,2039,1
12.815102,Mouse99003,072321,2040,1
10.651872,Mouse99003,072321,2041,1
11.063552,Mouse99003,072321,2042,1
10.364007,Mouse99003,072321,2043,1
9.006676,Mouse99003,072321,2044,1
9.839151,Mouse99003,072321,2045,1
10.81415,Mouse99003,072321,2046,1
10.585421,Mouse99003,072321,2047,1
7.5149074,Mouse99003,072321,2048,1
8.794838,Mouse99003,072321,2049,1
7.975413,Mouse99003,072321,2050,1
9.792283,Mouse99003,072321,2051,1
7.086912,Mouse99003,072321,2052,1
10.109642,Mouse99003,072321,2053,1
12.867823,Mouse99003,072321,2054,1
13.206301,Mouse99003,072321,2055,1
9.691376,Mouse99003,072321,2056,1
12.61963,Mouse99003,072321,2057,1
7.385656,Mouse99003,072321,2058,1
8.377903,Mouse99003,072321,2059,1
12.479053,Mouse99003,072321,2060,1
11.458113,Mouse99003,072321,2061,1
10.247393,Mouse99003,072321,2064,1
11.105442,Mouse99003,072321,2067,1
10.286377,Mouse99003,072321,2068,1
13.503157,Mouse99003,072321,2069,1
14.629661,Mouse99003,072321,2070,1
10.0384445,Mouse99003,072321,2071,1
12.8044405,Mouse99003,072321,2072,1
12.431911,Mouse99003,072321,2073,1
6.316984,Mouse99003,072321,2075,1
11.837737,Mouse99003,072321,2076,1
11.71718,Mouse99003,072321,2077,1
11.015705,Mouse99003,072321,2078,1
12.751993,Mouse99003,072321,2079,1
7.429542,Mouse99003,072321,2080,1
6.5500865,Mouse99003,072321,2081,1
10.063333,Mouse99003,072321,2082,1
9.330623,Mouse99003,072321,2083,1
8.639152,Mouse99003,072321,2084,1
7.9643645,Mouse99003,072321,2085,1
9.090194,Mouse99003,072321,2086,1
12.798145,Mouse99003,072321,2087,1
10.663331,Mouse99003,072321,2088,1
12.19989,Mouse99003,072321,2089,1
8.330842,Mouse99003,072321,2090,1
9.599964,Mouse99003,072321,2091,1
16.095474,Mouse99003,072321,2092,1
9.768111,Mouse99003,072321,2093,1
7.8982224,Mouse99003,072321,2094,1
6.186369,Mouse99003,072321,2095,1
8.356192,Mouse99003,072321,2096,1
12.180991,Mouse99003,072321,2097,1
15.596897,Mouse99003,072321,2098,1
8.8373165,Mouse99003,072321,2099,1
11.792859,Mouse99003,072321,2100,1
8.784968,Mouse99003,072321,2101,1
12.915564,Mouse99003,072321,2102,1
14.717337,Mouse99003,072321,2103,1
5.622593,Mouse99003,072321,2104,1
7.279912,Mouse99003,072321,2105,1
7.7556443,Mouse99003,072321,2106,1
9.109387,Mouse99003,072321,2107,1
13.265361,Mouse99003,072321,2108,1
5.0488777,Mouse99003,072321,2109,1
11.269629,Mouse99003,072321,2110,1
11.366754,Mouse99003,072321,2111,1
12.984324,Mouse99003,072321,2112,1
7.3299885,Mouse99003,072321,2113,1
11.2528105,Mouse99003,072321,2114,1
7.5337105,Mouse99003,072321,2115,1
10.729292,Mouse99003,072321,2116,1
9.74806,Mouse99003,072321,2117,1
8.6770115,Mouse99003,072321,2118,1
7.898179,Mouse99003,072321,2119,1
11.366493,Mouse99003,072321,2120,1
11.07171,Mouse99003,072321,2121,1
12.4561205,Mouse99003,072321,2122,1
11.430641,Mouse99003,072321,2123,1
7.8946476,Mouse99003,072321,2124,1
15.211736,Mouse99003,072321,2125,1
13.976582,Mouse99003,072321,2126,1
8.876156,Mouse99003,072321,2127,1
6.008279,Mouse99003,072321,2128,1
13.715915,Mouse99003,072321,2129,1
12.716194,Mouse99003,072321,2130,1
11.240683,Mouse99003,072321,2131,1
4.0852537,Mouse99003,072321,2132,1
2.0488536,Mouse99003,072321,2133,1
7.15533,Mouse99003,072321,2134,1
9.236833,Mouse99003,072321,2135,1
6.5612254,Mouse99003,072321,2136,1
7.2728252,Mouse99003,072321,2137,1
6.8533154,Mouse99003,072321,2138,1
7.9606314,Mouse99003,072321,2139,1
7.9623866,Mouse99003,072321,2140,1
10.910478,Mouse99003,072321,2141,1
7.1714597,Mouse99003,072321,2142,1
11.960342,Mouse99003,072321,2143,1
7.769783,Mouse99003,072321,2144,1
11.272721,Mouse99003,072321,2145,1
14.720017,Mouse99003,072321,2146,1
10.902103,Mouse99003,072321,2147,1
12.364113,Mouse99003,072321,2148,1
8.885462,Mouse99003,072321,2149,1
8.397374,Mouse99003,072321,2150,1
14.036533,Mouse99003,072321,2151,1
4.4807744,Mouse99003,072321,2152,1
13.852239,Mouse99003,072321,2155,1
9.34325,Mouse99003,072321,2156,1
17.069942,Mouse99003,072321,2157,1
9.545657,Mouse99003,072321,2158,1
8.6358795,Mouse99003,072321,2159,1
7.9344587,Mouse99003,072321,2160,1
11.521133,Mouse99003,072321,2161,1
8.508687,Mouse99003,072321,2162,1
6.698806,Mouse99003,072321,2163,1
11.63378,Mouse99003,072321,2164,1
15.740768,Mouse99003,072321,2165,1
13.711037,Mouse99003,072321,2166,1
9.9197035,Mouse99003,072321,2167,1
6.214823,Mouse99003,072321,2168,1
10.297247,Mouse99003,072321,2169,1
9.597206,Mouse99003,072321,2170,1
16.321815,Mouse99003,072321,2171,1
8.657819,Mouse99003,072321,2172,1
8.625112,Mouse99003,072321,2173,1
12.073363,Mouse99003,072321,2174,1
11.259213,Mouse99003,072321,2175,1
14.575933,Mouse99003,072321,2176,1
7.15252,Mouse99003,072321,2177,1
9.006454,Mouse99003,072321,2178,1
10.430623,Mouse99003,072321,2179,1
11.053589,Mouse99003,072321,2180,1
9.0909605,Mouse99003,072321,2181,1
13.710144,Mouse99003,072321,2182,1
9.437648,Mouse99003,072321,2183,1
11.1574955,Mouse99003,072321,2184,1
9.134092,Mouse99003,072321,2185,1
12.3500395,Mouse99003,072321,2186,1
12.341116,Mouse99003,072321,2187,1
11.567157,Mouse99003,072321,2188,1
10.81797,Mouse99003,072321,2189,1
15.110528,Mouse99003,072321,2190,1
12.24487,Mouse99003,072321,2191,1
9.995073,Mouse99003,072321,2192,1
8.340341,Mouse99003,072321,2193,1
10.002113,Mouse99003,072321,2194,1
12.161844,Mouse99003,072321,2196,1
10.389997,Mouse99003,072321,2197,1
12.72511,Mouse99003,072321,2198,1
8.937243,Mouse99003,072321,2199,1
11.085749,Mouse99003,072321,2200,1
7.855726,Mouse99003,072321,2201,1
16.65551,Mouse99003,072321,2202,1
13.638493,Mouse99003,072321,2203,1
15.232195,Mouse99003,072321,2204,1
8.068519,Mouse99003,072321,2205,1
12.879732,Mouse99003,072321,2206,1
6.714526,Mouse99003,072321,2207,1
10.114398,Mouse99003,072321,2208,1
13.549992,Mouse99003,072321,2209,1
12.786613,Mouse99003,072321,2210,1
12.076659,Mouse99003,072321,2211,1
9.579367,Mouse99003,072321,2212,1
17.149399,Mouse99003,072321,2213,1
12.73732,Mouse99003,072321,2214,1
12.344444,Mouse99003,072321,2215,1
9.339511,Mouse99003,072321,2216,1
10.642681,Mouse99003,072321,2217,1
7.2378187,Mouse99003,072321,2218,1
12.846487,Mouse99003,072321,2219,1
10.480314,Mouse99003,072321,2220,1
8.23904,Mouse99003,072321,2221,1
8.881329,Mouse99003,072321,2222,1
15.195291,Mouse99003,072321,2223,1
10.341742,Mouse99003,072321,2224,1
10.197218,Mouse99003,072321,2225,1
8.370848,Mouse99003,072321,2226,1
13.128888,Mouse99003,072321,2227,1
10.941559,Mouse99003,072321,2228,1
9.834161,Mouse99003,072321,2229,1
7.9794827,Mouse99003,072321,2230,1
9.792389,Mouse99003,072321,2231,1
13.925119,Mouse99003,072321,2232,1
9.327501,Mouse99003,072321,2233,1
11.743752,Mouse99003,072321,2234,1
12.717046,Mouse99003,072321,2235,1
8.441409,Mouse99003,072321,2236,1
6.8011956,Mouse99003,072321,2237,1
10.480516,Mouse99003,072321,2238,1
15.364365,Mouse99003,072321,2239,1
10.612988,Mouse99003,072321,2240,1
14.39615,Mouse99003,072321,2241,1
7.5029845,Mouse99003,072321,2242,1
11.969431,Mouse99003,072321,2243,1
12.671746,Mouse99003,072321,2244,1
7.2574296,Mouse99003,072321,2245,1
6.761392,Mouse99003,072321,2246,1
12.380729,Mouse99003,072321,2247,1
14.468639,Mouse99003,072321,2248,1
14.16066,Mouse99003,072321,2249,1
11.995979,Mouse99003,072321,2250,1
11.202788,Mouse99003,072321,2251,1
10.148507,Mouse99003,072321,2252,1
10.220618,Mouse99003,072321,2253,1
9.8955765,Mouse99003,072321,2254,1
11.560693,Mouse99003,072321,2255,1
9.0903845,Mouse99003,072321,2256,1
11.139631,Mouse99003,072321,2257,1
10.151585,Mouse99003,072321,2258,1
9.530389,Mouse99003,072321,2259,1
12.251051,Mouse99003,072321,2260,1
15.371331,Mouse99003,072321,2261,1
10.813126,Mouse99003,072321,2262,1
10.403978,Mouse99003,072321,2263,1
6.32563,Mouse99003,072321,2264,1
7.8185253,Mouse99003,072321,2265,1
12.501088,Mouse99003,072321,2266,1
9.815546,Mouse99003,072321,2267,1
10.674537,Mouse99003,072321,2268,1
8.980668,Mouse99003,072321,2269,1
10.259274,Mouse99003,072321,2270,1
11.5458765,Mouse99003,072321,2271,1
7.9175935,Mouse99003,072321,2272,1
7.4981966,Mouse99003,072321,2273,1
7.4934,Mouse99003,072321,2274,1
3.6858974,Mouse99003,072321,2275,1
8.334817,Mouse99003,072321,2276,1
8.933718,Mouse99003,072321,2277,1
7.569851,Mouse99003,072321,2278,1
8.877797,Mouse99003,072321,2279,1
9.819912,Mouse99003,072321,2280,1
12.425223,Mouse99003,072321,2281,1
8.280092,Mouse99003,072321,2282,1
7.5362825,Mouse99003,072321,2283,1
6.7851334,Mouse99003,072321,2284,1
7.572002,Mouse99003,072321,2285,1
14.791682,Mouse99003,072321,2286,1
6.946438,Mouse99003,072321,2287,1
12.943272,Mouse99003,072321,2288,1
11.620953,Mouse99003,072321,2289,1
6.5368953,Mouse99003,072321,2290,1
5.5261,Mouse99003,072321,2291,1
8.524453,Mouse99003,072321,2292,1
11.641045,Mouse99003,072321,2293,1
10.9716425,Mouse99003,072321,2294,1
10.230674,Mouse99003,072321,2295,1
9.286357,Mouse99003,072321,2296,1
9.537324,Mouse99003,072321,2297,1
7.720946,Mouse99003,072321,2298,1
9.927424,Mouse99003,072321,2299,1
11.438343,Mouse99003,072321,2300,1
9.32036,Mouse99003,072321,2301,1
7.826331,Mouse99003,072321,2302,1
10.829049,Mouse99003,072321,2303,1
9.408253,Mouse99003,072321,2304,1
8.394762,Mouse99003,072321,2305,1
15.335841,Mouse99003,072321,2306,1
10.45995,Mouse99003,072321,2307,1
8.107586,Mouse99003,072321,2308,1
6.9669404,Mouse99003,072321,2309,1
12.936928,Mouse99003,072321,2310,1
10.719078,Mouse99003,072321,2311,1
7.3326406,Mouse99003,072321,2312,1
8.282579,Mouse99003,072321,2313,1
4.84422,Mouse99003,072321,2314,1
11.702341,Mouse99003,072321,2315,1
7.005949,Mouse99003,072321,2316,1
8.566035,Mouse99003,072321,2317,1
8.371305,Mouse99003,072321,2318,1
7.6630177,Mouse99003,072321,2319,1
7.478141,Mouse99003,072321,2320,1
6.613667,Mouse99003,072321,2321,1
14.917388,Mouse99003,072321,2322,1
10.61502,Mouse99003,072321,2323,1
4.7972536,Mouse99003,072321,2324,1
9.207022,Mouse99003,072321,2325,1
9.855377,Mouse99003,072321,2326,1
6.9423842,Mouse99003,072321,2327,1
8.445642,Mouse99003,072321,2328,1
13.903048,Mouse99003,072321,2329,1
10.128299,Mouse99003,072321,2330,1
9.967321,Mouse99003,072321,2331,1
9.091266,Mouse99003,072321,2332,1
8.476642,Mouse99003,072321,2333,1
11.874115,Mouse99003,072321,2334,1
9.899221,Mouse99003,072321,2335,1
9.732797,Mouse99003,072321,2336,1
9.076266,Mouse99003,072321,2337,1
7.8378377,Mouse99003,072321,2338,1
14.11566,Mouse99003,072321,2339,1
10.028315,Mouse99003,072321,2340,1
7.2690434,Mouse99003,072321,2341,1
8.291037,Mouse99003,072321,2342,1
8.36164,Mouse99003,072321,2343,1
11.10024,Mouse99003,072321,2344,1
10.246244,Mouse99003,072321,2345,1
7.636912,Mouse99003,072321,2346,1
12.282781,Mouse99003,072321,2347,1
8.551465,Mouse99003,072321,2348,1
10.906165,Mouse99003,072321,2349,1
7.2503195,Mouse99003,072321,2350,1
7.7404456,Mouse99003,072321,2351,1
10.845853,Mouse99003,072321,2352,1
10.170613,Mouse99003,072321,2353,1
7.542774,Mouse99003,072321,2354,1
11.161648,Mouse99003,072321,2355,1
9.063688,Mouse99003,072321,2356,1
9.242019,Mouse99003,072321,2357,1
7.803147,Mouse99003,072321,2358,1
11.234065,Mouse99003,072321,2359,1
8.790183,Mouse99003,072321,2360,1
13.871908,Mouse99003,072321,2361,1
9.962256,Mouse99003,072321,2362,1
7.73721,Mouse99003,072321,2363,1
8.659154,Mouse99003,072321,2364,1
13.073096,Mouse99003,072321,2365,1
9.772788,Mouse99003,072321,2366,1
8.778259,Mouse99003,072321,2367,1
8.931872,Mouse99003,072321,2368,1
11.505752,Mouse99003,072321,2369,1
10.649673,Mouse99003,072321,2370,1
9.1430025,Mouse99003,072321,2371,1
12.475881,Mouse99003,072321,2372,1
5.8193607,Mouse99003,072321,2373,1
8.766804,Mouse99003,072321,2374,1
9.163379,Mouse99003,072321,2375,1
9.206034,Mouse99003,072321,2376,1
11.676224,Mouse99003,072321,2377,1
11.703621,Mouse99003,072321,2378,1
7.496301,Mouse99003,072321,2379,1
11.976557,Mouse99003,072321,2380,1
10.282937,Mouse99003,072321,2381,1
11.650237,Mouse99003,072321,2382,1
7.291417,Mouse99003,072321,2383,1
8.980754,Mouse99003,072321,2384,1
5.331238,Mouse99003,072321,2385,1
8.477555,Mouse99003,072321,2386,1
8.694923,Mouse99003,072321,2387,1
10.789809,Mouse99003,072321,2388,1
8.925861,Mouse99003,072321,2389,1
10.95494,Mouse99003,072321,2390,1
9.11879,Mouse99003,072321,2391,1
11.596292,Mouse99003,072321,2392,1
6.952817,Mouse99003,072321,2393,1
7.046184,Mouse99003,072321,2394,1
9.938534,Mouse99003,072321,2395,1
10.073733,Mouse99003,072321,2396,1
9.180843,Mouse99003,072321,2397,1
5.9351244,Mouse99003,072321,2398,1
6.677033,Mouse99003,072321,2399,1
10.642268,Mouse99003,072321,2400,1
9.073098,Mouse99003,072321,2401,1
9.172594,Mouse99003,072321,2402,1
8.71264,Mouse99003,072321,2403,1
2.290623,Mouse99003,072321,2404,1
7.0137153,Mouse99003,072321,2405,1
11.821116,Mouse99003,072321,2406,1
7.9627943,Mouse99003,072321,2407,1
10.716004,Mouse99003,072321,2408,1
11.478707,Mouse99003,072321,2409,1
7.581279,Mouse99003,072321,2410,1
13.265299,Mouse99003,072321,2411,1
9.911614,Mouse99003,072321,2412,1
8.167527,Mouse99003,072321,2413,1
8.7658205,Mouse99003,072321,2414,1
8.101152,Mouse99003,072321,2415,1
10.027534,Mouse99003,072321,2416,1
8.343749,Mouse99003,072321,2417,1
9.500285,Mouse99003,072321,2418,1
10.3854,Mouse99003,072321,2419,1
10.055443,Mouse99003,072321,2420,1
9.277587,Mouse99003,072321,2421,1
7.781358,Mouse99003,072321,2422,1
6.9697933,Mouse99003,072321,2423,1
11.38001,Mouse99003,072321,2424,1
7.525317,Mouse99003,072321,2425,1
12.2014885,Mouse99003,072321,2426,1
5.7477365,Mouse99003,072321,2427,1
13.754492,Mouse99003,072321,2428,1
7.507011,Mouse99003,072321,2429,1
8.815535,Mouse99003,072321,2430,1
14.359556,Mouse99003,072321,2431,1
7.465755,Mouse99003,072321,2432,1
9.807399,Mouse99003,072321,2433,1
10.117829,Mouse99003,072321,2434,1
